TRAIN_NUMBER,STATION_CODE,DIVISION_CODE,ZONE_CODE,PF_NUMBER
07316,BXR,DNR,ECR,2
07357,BXR,DNR,ECR,1
07358,BXR,DNR,ECR,2
07419,BXR,DNR,ECR,3
07420,BXR,DNR,ECR,2
09025,BXR,DNR,ECR,1
09026,BXR,DNR,ECR,2
09031,BXR,DNR,ECR,1
09032,BXR,DNR,ECR,2
09033,BXR,DNR,ECR,1
09034,BXR,DNR,ECR,2
09045,BXR,DNR,ECR,1
09046,BXR,DNR,ECR,2
09067,BXR,DNR,ECR,1
09068,BXR,DNR,ECR,2
09151,BXR,DNR,ECR,1
09343,BXR,DNR,ECR,1
09344,BXR,DNR,ECR,2
11015,BXR,DNR,ECR,1
11016,BXR,DNR,ECR,2
12141,BXR,DNR,ECR,1
12142,BXR,DNR,ECR,2
12149,BXR,DNR,ECR,1
12150,BXR,DNR,ECR,2
12295,BXR,DNR,ECR,1
12296,BXR,DNR,ECR,2
12335,BXR,DNR,ECR,2
12336,BXR,DNR,ECR,1
12361,BXR,DNR,ECR,2
12362,BXR,DNR,ECR,1
12577,BXR,DNR,ECR,2
12578,BXR,DNR,ECR,1
12741,BXR,DNR,ECR,1
12742,BXR,DNR,ECR,2
12791,BXR,DNR,ECR,1
12792,BXR,DNR,ECR,2
13201,BXR,DNR,ECR,2
13202,BXR,DNR,ECR,1
15647,BXR,DNR,ECR,1
15648,BXR,DNR,ECR,2
15945,BXR,DNR,ECR,1
15946,BXR,DNR,ECR,2
16601,BXR,DNR,ECR,1
16602,BXR,DNR,ECR,2
17609,BXR,DNR,ECR,2
17610,BXR,DNR,ECR,1
19421,BXR,DNR,ECR,1
19422,BXR,DNR,ECR,2
20933,BXR,DNR,ECR,1
20934,BXR,DNR,ECR,2
22311,BXR,DNR,ECR,2
22312,BXR,DNR,ECR,1
22353,BXR,DNR,ECR,2
22354,BXR,DNR,ECR,1
22563,BXR,DNR,ECR,2
22564,BXR,DNR,ECR,1
22669,BXR,DNR,ECR,1
22670,BXR,DNR,ECR,2
22947,BXR,DNR,ECR,1
22948,BXR,DNR,ECR,2
13201,CSA,DNR,ECR,3
13202,CSA,DNR,ECR,2
12295,DLN,DNR,ECR,2
12296,DLN,DNR,ECR,3
12335,DLN,DNR,ECR,3
12336,DLN,DNR,ECR,2
12791,DLN,DNR,ECR,2
12792,DLN,DNR,ECR,3
13201,DLN,DNR,ECR,3
13202,DLN,DNR,ECR,2
15647,DLN,DNR,ECR,2
15648,DLN,DNR,ECR,3
15945,DLN,DNR,ECR,2
15946,DLN,DNR,ECR,3
22311,DLN,DNR,ECR,3
22312,DLN,DNR,ECR,2
22947,DLN,DNR,ECR,2
22948,DLN,DNR,ECR,3
01053,DNR,DNR,ECR,5
01054,DNR,DNR,ECR,2
01143,DNR,DNR,ECR,1A
01144,DNR,DNR,ECR,1
01449,DNR,DNR,ECR,1A
01450,DNR,DNR,ECR,2
01665,DNR,DNR,ECR,1
01666,DNR,DNR,ECR,3
01667,DNR,DNR,ECR,2
01668,DNR,DNR,ECR,2
01701,DNR,DNR,ECR,2
01702,DNR,DNR,ECR,2
03213,DNR,DNR,ECR,2
03214,DNR,DNR,ECR,2
03241,DNR,DNR,ECR,5
03242,DNR,DNR,ECR,1A
03246,DNR,DNR,ECR,1
03247,DNR,DNR,ECR,5
03248,DNR,DNR,ECR,1A
03251,DNR,DNR,ECR,5
03252,DNR,DNR,ECR,1A
03259,DNR,DNR,ECR,5
03260,DNR,DNR,ECR,5
05253,DNR,DNR,ECR,1A
05289,DNR,DNR,ECR,1A
05290,DNR,DNR,ECR,1A
05293,DNR,DNR,ECR,2
05294,DNR,DNR,ECR,1
05561,DNR,DNR,ECR,1A
05562,DNR,DNR,ECR,1A
05585,DNR,DNR,ECR,1A
05586,DNR,DNR,ECR,1A
06211,DNR,DNR,ECR,1
06212,DNR,DNR,ECR,3
06509,DNR,DNR,ECR,5
06510,DNR,DNR,ECR,1A
07311,DNR,DNR,ECR,1
07312,DNR,DNR,ECR,2
07315,DNR,DNR,ECR,1A
07316,DNR,DNR,ECR,1A
07357,DNR,DNR,ECR,1A
07358,DNR,DNR,ECR,1A
09025,DNR,DNR,ECR,2
09026,DNR,DNR,ECR,2
09031,DNR,DNR,ECR,1
09032,DNR,DNR,ECR,3
09033,DNR,DNR,ECR,1A
09034,DNR,DNR,ECR,1A
09067,DNR,DNR,ECR,1
09068,DNR,DNR,ECR,1A
09151,DNR,DNR,ECR,1A
09343,DNR,DNR,ECR,1
09344,DNR,DNR,ECR,3
11015,DNR,DNR,ECR,1A
11016,DNR,DNR,ECR,1A
12141,DNR,DNR,ECR,1A
12142,DNR,DNR,ECR,3
12149,DNR,DNR,ECR,1
12149,DNR,DNR,ECR,1A
12150,DNR,DNR,ECR,1A
12295,DNR,DNR,ECR,1A
12296,DNR,DNR,ECR,4
12335,DNR,DNR,ECR,3
12336,DNR,DNR,ECR,1
12519,DNR,DNR,ECR,1
12520,DNR,DNR,ECR,3
12577,DNR,DNR,ECR,3
12578,DNR,DNR,ECR,1
12791,DNR,DNR,ECR,1
12792,DNR,DNR,ECR,1A
13201,DNR,DNR,ECR,3
13202,DNR,DNR,ECR,1
15647,DNR,DNR,ECR,1
15648,DNR,DNR,ECR,3
15945,DNR,DNR,ECR,1
15946,DNR,DNR,ECR,3
16601,DNR,DNR,ECR,1A
16602,DNR,DNR,ECR,1A
19421,DNR,DNR,ECR,2
19422,DNR,DNR,ECR,3
20933,DNR,DNR,ECR,1A
20934,DNR,DNR,ECR,1A
22311,DNR,DNR,ECR,3
22312,DNR,DNR,ECR,1
22351,DNR,DNR,ECR,1
22352,DNR,DNR,ECR,1
22947,DNR,DNR,ECR,1
22948,DNR,DNR,ECR,3
12335,DURE,DNR,ECR,2
12336,DURE,DNR,ECR,1
15647,DURE,DNR,ECR,1
15648,DURE,DNR,ECR,2
15945,DURE,DNR,ECR,1
15946,DURE,DNR,ECR,2
22311,DURE,DNR,ECR,2
22312,DURE,DNR,ECR,1
12335,FUT,DNR,ECR,3
12336,FUT,DNR,ECR,2
13201,FUT,DNR,ECR,3
13202,FUT,DNR,ECR,1
15647,FUT,DNR,ECR,2
15648,FUT,DNR,ECR,3
22311,FUT,DNR,ECR,3
22312,FUT,DNR,ECR,2
13201,GMR,DNR,ECR,2
13202,GMR,DNR,ECR,1
15647,HTZ,DNR,ECR,1
15648,HTZ,DNR,ECR,2
11427,JAJ,DNR,ECR,2
11428,JAJ,DNR,ECR,3
12361,JAJ,DNR,ECR,3
12362,JAJ,DNR,ECR,2
03417,KIUL,DNR,ECR,3
03418,KIUL,DNR,ECR,5
11427,KIUL,DNR,ECR,5
11428,KIUL,DNR,ECR,3
12335,KIUL,DNR,ECR,3
12336,KIUL,DNR,ECR,5
12361,KIUL,DNR,ECR,3
12362,KIUL,DNR,ECR,5
15647,KIUL,DNR,ECR,5
15648,KIUL,DNR,ECR,3
22311,KIUL,DNR,ECR,3
22312,KIUL,DNR,ECR,5
22947,KIUL,DNR,ECR,5
22948,KIUL,DNR,ECR,3
12335,KOO,DNR,ECR,2
12336,KOO,DNR,ECR,1
15647,KOO,DNR,ECR,1
15648,KOO,DNR,ECR,2
22311,KOO,DNR,ECR,2
22312,KOO,DNR,ECR,1
12335,LKR,DNR,ECR,3
12336,LKR,DNR,ECR,2
15647,LKR,DNR,ECR,2
15648,LKR,DNR,ECR,3
22311,LKR,DNR,ECR,3
22312,LKR,DNR,ECR,2
06211,MKA,DNR,ECR,1
06212,MKA,DNR,ECR,3
09031,MKA,DNR,ECR,1
09032,MKA,DNR,ECR,3
12335,MKA,DNR,ECR,3
12336,MKA,DNR,ECR,1
12577,MKA,DNR,ECR,3
12578,MKA,DNR,ECR,1
15647,MKA,DNR,ECR,1
15648,MKA,DNR,ECR,3
15945,MKA,DNR,ECR,1
15946,MKA,DNR,ECR,3
22311,MKA,DNR,ECR,3
22312,MKA,DNR,ECR,1
22563,MKA,DNR,ECR,3
22564,MKA,DNR,ECR,1
22947,MKA,DNR,ECR,1
22948,MKA,DNR,ECR,3
13201,NLD,DNR,ECR,1
13202,NLD,DNR,ECR,1
03417,NWD,DNR,ECR,2
03418,NWD,DNR,ECR,1
11427,NWD,DNR,ECR,2
11428,NWD,DNR,ECR,2
06211,PNBE,DNR,ECR,2
06212,PNBE,DNR,ECR,4
09031,PNBE,DNR,ECR,2
09032,PNBE,DNR,ECR,4
09045,PNBE,DNR,ECR,3
09046,PNBE,DNR,ECR,3
09343,PNBE,DNR,ECR,5
09344,PNBE,DNR,ECR,5
12335,PNBE,DNR,ECR,4
12336,PNBE,DNR,ECR,2
12361,PNBE,DNR,ECR,4
12362,PNBE,DNR,ECR,2
12545,PNBE,DNR,ECR,4
12546,PNBE,DNR,ECR,2
12577,PNBE,DNR,ECR,4
12578,PNBE,DNR,ECR,3
12741,PNBE,DNR,ECR,1
12742,PNBE,DNR,ECR,1
13201,PNBE,DNR,ECR,4
13202,PNBE,DNR,ECR,1
13202,PNBE,DNR,ECR,2
15647,PNBE,DNR,ECR,2
15648,PNBE,DNR,ECR,4
15945,PNBE,DNR,ECR,2
15946,PNBE,DNR,ECR,4
17609,PNBE,DNR,ECR,6
17610,PNBE,DNR,ECR,6
19421,PNBE,DNR,ECR,6
19422,PNBE,DNR,ECR,6
22311,PNBE,DNR,ECR,4
22312,PNBE,DNR,ECR,2
22353,PNBE,DNR,ECR,5
22354,PNBE,DNR,ECR,7
22359,PNBE,DNR,ECR,7
22360,PNBE,DNR,ECR,2
22563,PNBE,DNR,ECR,4
22564,PNBE,DNR,ECR,1
22669,PNBE,DNR,ECR,1
22670,PNBE,DNR,ECR,1
22913,PNBE,DNR,ECR,2
22914,PNBE,DNR,ECR,5
22947,PNBE,DNR,ECR,2
22948,PNBE,DNR,ECR,3
22971,PNBE,DNR,ECR,3
22972,PNBE,DNR,ECR,6
12335,PNC,DNR,ECR,2
12336,PNC,DNR,ECR,1
13201,PNC,DNR,ECR,2
13202,PNC,DNR,ECR,1
15647,PNC,DNR,ECR,1
15648,PNC,DNR,ECR,2
15945,PNC,DNR,ECR,1
15946,PNC,DNR,ECR,2
22311,PNC,DNR,ECR,2
22312,PNC,DNR,ECR,1
01665,PPTA,DNR,ECR,4
01666,PPTA,DNR,ECR,1
05253,PPTA,DNR,ECR,4
05289,PPTA,DNR,ECR,4
05290,PPTA,DNR,ECR,1
05293,PPTA,DNR,ECR,4
05294,PPTA,DNR,ECR,4
05557,PPTA,DNR,ECR,1
05558,PPTA,DNR,ECR,4
05561,PPTA,DNR,ECR,2
05562,PPTA,DNR,ECR,3
05585,PPTA,DNR,ECR,3
05586,PPTA,DNR,ECR,3
07007,PPTA,DNR,ECR,3
07008,PPTA,DNR,ECR,1
07311,PPTA,DNR,ECR,2
07312,PPTA,DNR,ECR,3
07315,PPTA,DNR,ECR,4
07316,PPTA,DNR,ECR,3
07357,PPTA,DNR,ECR,4
07358,PPTA,DNR,ECR,1
09033,PPTA,DNR,ECR,3
09034,PPTA,DNR,ECR,4
09067,PPTA,DNR,ECR,4
09068,PPTA,DNR,ECR,3
09151,PPTA,DNR,ECR,4
11015,PPTA,DNR,ECR,4
11016,PPTA,DNR,ECR,1
12141,PPTA,DNR,ECR,1
12142,PPTA,DNR,ECR,1
12149,PPTA,DNR,ECR,4
12150,PPTA,DNR,ECR,1
12519,PPTA,DNR,ECR,4
12520,PPTA,DNR,ECR,2
16601,PPTA,DNR,ECR,4
16602,PPTA,DNR,ECR,1
22351,PPTA,DNR,ECR,1
22352,PPTA,DNR,ECR,3
22352,PPTA,DNR,ECR,4
22553,PPTA,DNR,ECR,1
22554,PPTA,DNR,ECR,4
13201,RGD,DNR,ECR,1
13202,RGD,DNR,ECR,1
13201,RPR,DNR,ECR,2
13202,RPR,DNR,ECR,3
16601,RPR,DNR,ECR,3
16602,RPR,DNR,ECR,2
22359,RPR,DNR,ECR,2
22360,RPR,DNR,ECR,3
03417,SHK,DNR,ECR,2
03418,SHK,DNR,ECR,1
03417,TIA,DNR,ECR,2
03418,TIA,DNR,ECR,1
12141,ZNA,DNR,ECR,1
12142,ZNA,DNR,ECR,2
13201,ZNA,DNR,ECR,2
13202,ZNA,DNR,ECR,1
01665,BGS,SEE,ECR,1
01666,BGS,SEE,ECR,1
12149,BGS,SEE,ECR,2
12150,BGS,SEE,ECR,1
12519,BGS,SEE,ECR,2
12520,BGS,SEE,ECR,1
15945,BGS,SEE,ECR,2
15946,BGS,SEE,ECR,1
16601,BGS,SEE,ECR,2
16602,BGS,SEE,ECR,1
22351,BGS,SEE,ECR,1
22352,BGS,SEE,ECR,2
22913,BGS,SEE,ECR,2
22914,BGS,SEE,ECR,1
01665,BJU,SEE,ECR,2
01666,BJU,SEE,ECR,4
12149,BJU,SEE,ECR,4
12150,BJU,SEE,ECR,6
12519,BJU,SEE,ECR,2
12520,BJU,SEE,ECR,7
12545,BJU,SEE,ECR,9
12546,BJU,SEE,ECR,8
12577,BJU,SEE,ECR,4
12578,BJU,SEE,ECR,8
16601,BJU,SEE,ECR,2
16602,BJU,SEE,ECR,4
22351,BJU,SEE,ECR,4
22352,BJU,SEE,ECR,4
22563,BJU,SEE,ECR,8
22564,BJU,SEE,ECR,8
11061,BNR,SEE,ECR,1
11062,BNR,SEE,ECR,2
11061,DGA,SEE,ECR,2
11062,DGA,SEE,ECR,1
15267,DGA,SEE,ECR,1
15268,DGA,SEE,ECR,2
01665,HJP,SEE,ECR,2
01665,HJP,SEE,ECR,3
01666,HJP,SEE,ECR,1
05289,HJP,SEE,ECR,3
05290,HJP,SEE,ECR,3
05290,HJP,SEE,ECR,4
05293,HJP,SEE,ECR,2
05294,HJP,SEE,ECR,4
05557,HJP,SEE,ECR,3
05558,HJP,SEE,ECR,4
05561,HJP,SEE,ECR,2
05562,HJP,SEE,ECR,4
05585,HJP,SEE,ECR,3
05586,HJP,SEE,ECR,5
07007,HJP,SEE,ECR,5
07008,HJP,SEE,ECR,3
07357,HJP,SEE,ECR,4
07358,HJP,SEE,ECR,3
11015,HJP,SEE,ECR,4
11015,HJP,SEE,ECR,5
11016,HJP,SEE,ECR,2
11016,HJP,SEE,ECR,5
11033,HJP,SEE,ECR,4
11034,HJP,SEE,ECR,3
11061,HJP,SEE,ECR,4
11062,HJP,SEE,ECR,3
12149,HJP,SEE,ECR,2
12150,HJP,SEE,ECR,1
12519,HJP,SEE,ECR,2
12520,HJP,SEE,ECR,2
15267,HJP,SEE,ECR,3
15268,HJP,SEE,ECR,4
15559,HJP,SEE,ECR,3
15560,HJP,SEE,ECR,4
16601,HJP,SEE,ECR,2
16602,HJP,SEE,ECR,1
19051,HJP,SEE,ECR,4
19052,HJP,SEE,ECR,3
22351,HJP,SEE,ECR,1
22352,HJP,SEE,ECR,2
22553,HJP,SEE,ECR,3
22554,HJP,SEE,ECR,4
01665,KGG,SEE,ECR,2
01666,KGG,SEE,ECR,1
05585,KGG,SEE,ECR,1
05586,KGG,SEE,ECR,3
11015,KGG,SEE,ECR,2
11016,KGG,SEE,ECR,1
12149,KGG,SEE,ECR,2
12150,KGG,SEE,ECR,1
12519,KGG,SEE,ECR,2
12520,KGG,SEE,ECR,1
15945,KGG,SEE,ECR,2
15946,KGG,SEE,ECR,1
16601,KGG,SEE,ECR,2
16602,KGG,SEE,ECR,1
22351,KGG,SEE,ECR,1
22352,KGG,SEE,ECR,2
22913,KGG,SEE,ECR,2
22914,KGG,SEE,ECR,1
07007,MFP,SEE,ECR,3
07008,MFP,SEE,ECR,7
11016,MFP,SEE,ECR,2
05585,MNE,SEE,ECR,3
05586,MNE,SEE,ECR,3
12149,MNE,SEE,ECR,2
12150,MNE,SEE,ECR,3
15945,MNE,SEE,ECR,2
15946,MNE,SEE,ECR,1
16601,MNE,SEE,ECR,2
16602,MNE,SEE,ECR,1
22351,MNE,SEE,ECR,3
22352,MNE,SEE,ECR,2
15945,NBJU,SEE,ECR,2
15946,NBJU,SEE,ECR,1
22913,NBJU,SEE,ECR,2
22914,NBJU,SEE,ECR,2
01665,NNA,SEE,ECR,1
01666,NNA,SEE,ECR,1
12519,NNA,SEE,ECR,1
12520,NNA,SEE,ECR,2
15945,NNA,SEE,ECR,1
15946,NNA,SEE,ECR,3
16601,NNA,SEE,ECR,1
16602,NNA,SEE,ECR,3
00901,SEE,SEE,ECR,2
05289,SEE,SEE,ECR,4
05290,SEE,SEE,ECR,4
07357,SEE,SEE,ECR,4
07358,SEE,SEE,ECR,4
11015,SEE,SEE,ECR,1
11015,SEE,SEE,ECR,4
11016,SEE,SEE,ECR,1
11016,SEE,SEE,ECR,4
11033,SEE,SEE,ECR,3
11034,SEE,SEE,ECR,4
11061,SEE,SEE,ECR,3
11062,SEE,SEE,ECR,4
12149,SEE,SEE,ECR,5
12150,SEE,SEE,ECR,4
15267,SEE,SEE,ECR,4
15268,SEE,SEE,ECR,3
15559,SEE,SEE,ECR,4
15560,SEE,SEE,ECR,3
16601,SEE,SEE,ECR,5
16602,SEE,SEE,ECR,5
19051,SEE,SEE,ECR,3
19052,SEE,SEE,ECR,4
22351,SEE,SEE,ECR,4
22352,SEE,SEE,ECR,5
12149,SPP,SEE,ECR,2
12150,SPP,SEE,ECR,1
16601,SPP,SEE,ECR,3
16602,SPP,SEE,ECR,1
22351,SPP,SEE,ECR,1
22352,SPP,SEE,ECR,2
15945,THB,SEE,ECR,2
15946,THB,SEE,ECR,1
05557,BGU,SPJ,ECR,1
05558,BGU,SPJ,ECR,1
07007,BGU,SPJ,ECR,1
07008,BGU,SPJ,ECR,2
12545,BGU,SPJ,ECR,1
12546,BGU,SPJ,ECR,1
22553,BGU,SPJ,ECR,1
22554,BGU,SPJ,ECR,1
15267,BMKI,SPJ,ECR,1
15268,BMKI,SPJ,ECR,2
15267,CAA,SPJ,ECR,1
15268,CAA,SPJ,ECR,1
11033,DBG,SPJ,ECR,3
11034,DBG,SPJ,ECR,3
11061,DBG,SPJ,ECR,1
11062,DBG,SPJ,ECR,1
11062,DBG,SPJ,ECR,5
12545,DBG,SPJ,ECR,3
12545,DBG,SPJ,ECR,5
12546,DBG,SPJ,ECR,1
12546,DBG,SPJ,ECR,3
12577,DBG,SPJ,ECR,2
12577,DBG,SPJ,ECR,3
12578,DBG,SPJ,ECR,3
15559,DBG,SPJ,ECR,1
15559,DBG,SPJ,ECR,3
15560,DBG,SPJ,ECR,3
15560,DBG,SPJ,ECR,4
22563,DBG,SPJ,ECR,1
22563,DBG,SPJ,ECR,5
22564,DBG,SPJ,ECR,1
22564,DBG,SPJ,ECR,4
11061,DOL,SPJ,ECR,2
11062,DOL,SPJ,ECR,2
12149,GEB,SPJ,ECR,1
12150,GEB,SPJ,ECR,1
11015,HPO,SPJ,ECR,2
11016,HPO,SPJ,ECR,2
12545,JNR,SPJ,ECR,1
12546,JNR,SPJ,ECR,1
11061,JYG,SPJ,ECR,3
11062,JYG,SPJ,ECR,2
11062,JYG,SPJ,ECR,3
22563,JYG,SPJ,ECR,3
22564,JYG,SPJ,ECR,1
12545,KML,SPJ,ECR,1
12546,KML,SPJ,ECR,1
11033,LSI,SPJ,ECR,1
11034,LSI,SPJ,ECR,2
11061,LSI,SPJ,ECR,1
11062,LSI,SPJ,ECR,2
15267,MAI,SPJ,ECR,1
15268,MAI,SPJ,ECR,2
11061,MBI,SPJ,ECR,2
11062,MBI,SPJ,ECR,2
00901,MFP,SPJ,ECR,7
00902,MFP,SPJ,ECR,6
05289,MFP,SPJ,ECR,4
05290,MFP,SPJ,ECR,4
05293,MFP,SPJ,ECR,3
05294,MFP,SPJ,ECR,4
05557,MFP,SPJ,ECR,5
05558,MFP,SPJ,ECR,4
05561,MFP,SPJ,ECR,4
05562,MFP,SPJ,ECR,4
05585,MFP,SPJ,ECR,2
05586,MFP,SPJ,ECR,1
07007,MFP,SPJ,ECR,4
07008,MFP,SPJ,ECR,4
07357,MFP,SPJ,ECR,4
07358,MFP,SPJ,ECR,4
11015,MFP,SPJ,ECR,1
11015,MFP,SPJ,ECR,2
11016,MFP,SPJ,ECR,2
11033,MFP,SPJ,ECR,1
11034,MFP,SPJ,ECR,2
11061,MFP,SPJ,ECR,1
11062,MFP,SPJ,ECR,2
15267,MFP,SPJ,ECR,3
15268,MFP,SPJ,ECR,4
15559,MFP,SPJ,ECR,2
15560,MFP,SPJ,ECR,1
19051,MFP,SPJ,ECR,4
19052,MFP,SPJ,ECR,4
22553,MFP,SPJ,ECR,4
22553,MFP,SPJ,ECR,5
22554,MFP,SPJ,ECR,3
00901,NRPA,SPJ,ECR,3
00902,NRPA,SPJ,ECR,2
11015,ROA,SPJ,ECR,1
11016,ROA,SPJ,ECR,1
05557,RXL,SPJ,ECR,2
05558,RXL,SPJ,ECR,2
05561,RXL,SPJ,ECR,1
05562,RXL,SPJ,ECR,3
07007,RXL,SPJ,ECR,2
07008,RXL,SPJ,ECR,2
07357,RXL,SPJ,ECR,3
07358,RXL,SPJ,ECR,3
12545,RXL,SPJ,ECR,1
12546,RXL,SPJ,ECR,3
15267,RXL,SPJ,ECR,1
15268,RXL,SPJ,ECR,3
22553,RXL,SPJ,ECR,2
22554,RXL,SPJ,ECR,2
12149,SBV,SPJ,ECR,1
12150,SBV,SPJ,ECR,1
22351,SBV,SPJ,ECR,1
22352,SBV,SPJ,ECR,1
15267,SGL,SPJ,ECR,2
15268,SGL,SPJ,ECR,1
05585,SHC,SPJ,ECR,1
05586,SHC,SPJ,ECR,1
11015,SHC,SPJ,ECR,2
11015,SHC,SPJ,ECR,4
11016,SHC,SPJ,ECR,2
12149,SHC,SPJ,ECR,2
12150,SHC,SPJ,ECR,2
22351,SHC,SPJ,ECR,1
22352,SHC,SPJ,ECR,1
22913,SHC,SPJ,ECR,2
22914,SHC,SPJ,ECR,2
11061,SKI,SPJ,ECR,1
11062,SKI,SPJ,ECR,1
11015,SLNA,SPJ,ECR,2
11016,SLNA,SPJ,ECR,2
05557,SMI,SPJ,ECR,1
05558,SMI,SPJ,ECR,1
05561,SMI,SPJ,ECR,1
05562,SMI,SPJ,ECR,1
07007,SMI,SPJ,ECR,1
07008,SMI,SPJ,ECR,1
07008,SMI,SPJ,ECR,2
07357,SMI,SPJ,ECR,3
07358,SMI,SPJ,ECR,2
12545,SMI,SPJ,ECR,1
12545,SMI,SPJ,ECR,2
12546,SMI,SPJ,ECR,1
22553,SMI,SPJ,ECR,1
22553,SMI,SPJ,ECR,3
22554,SMI,SPJ,ECR,1
12149,SOU,SPJ,ECR,1
12150,SOU,SPJ,ECR,1
05585,SPJ,SPJ,ECR,2
05586,SPJ,SPJ,ECR,2
11015,SPJ,SPJ,ECR,2
11016,SPJ,SPJ,ECR,2
11016,SPJ,SPJ,ECR,3
11033,SPJ,SPJ,ECR,1
11033,SPJ,SPJ,ECR,5
11034,SPJ,SPJ,ECR,3
11034,SPJ,SPJ,ECR,5
11061,SPJ,SPJ,ECR,1
11061,SPJ,SPJ,ECR,5
11062,SPJ,SPJ,ECR,1
12545,SPJ,SPJ,ECR,3
12545,SPJ,SPJ,ECR,5
12546,SPJ,SPJ,ECR,5
12577,SPJ,SPJ,ECR,3
12578,SPJ,SPJ,ECR,5
15559,SPJ,SPJ,ECR,3
15559,SPJ,SPJ,ECR,5
15560,SPJ,SPJ,ECR,4
15560,SPJ,SPJ,ECR,5
22563,SPJ,SPJ,ECR,3
22564,SPJ,SPJ,ECR,5
11447,ASN,ASN,ER,5
11448,ASN,ASN,ER,4
12321,ASN,ASN,ER,4
12322,ASN,ASN,ER,5
12361,ASN,ASN,ER,4
12362,ASN,ASN,ER,5
13025,ASN,ASN,ER,4
13026,ASN,ASN,ER,5
19413,ASN,ASN,ER,5
19414,ASN,ASN,ER,4
19607,ASN,ASN,ER,4
19608,ASN,ASN,ER,5
22911,ASN,ASN,ER,5
22912,ASN,ASN,ER,4
11447,BRR,ASN,ER,1
11448,BRR,ASN,ER,2
12321,BRR,ASN,ER,2
12322,BRR,ASN,ER,1
12361,CRJ,ASN,ER,3
12362,CRJ,ASN,ER,3
11447,DGR,ASN,ER,4
11448,DGR,ASN,ER,3
12321,DGR,ASN,ER,3
12322,DGR,ASN,ER,4
13025,DGR,ASN,ER,3
13026,DGR,ASN,ER,4
19413,DGR,ASN,ER,4
19414,DGR,ASN,ER,3
19607,DGR,ASN,ER,3
19608,DGR,ASN,ER,4
22911,DGR,ASN,ER,4
22912,DGR,ASN,ER,3
11427,JSME,ASN,ER,1
11428,JSME,ASN,ER,1
12361,JSME,ASN,ER,2
12362,JSME,ASN,ER,2
11447,KMME,ASN,ER,2
11448,KMME,ASN,ER,1
12361,MDP,ASN,ER,2
12362,MDP,ASN,ER,3
12321,PAN,ASN,ER,2
12322,PAN,ASN,ER,3
11447,RNG,ASN,ER,2
11448,RNG,ASN,ER,3
12321,RNG,ASN,ER,2
12322,RNG,ASN,ER,3
19607,RNG,ASN,ER,1
19608,RNG,ASN,ER,3
11447,ULT,ASN,ER,1
11448,ULT,ASN,ER,2
19607,BDC,HWH,ER,2
19608,BDC,HWH,ER,3
11447,BWN,HWH,ER,3
11448,BWN,HWH,ER,2
12321,BWN,HWH,ER,2
12322,BWN,HWH,ER,3
13025,BWN,HWH,ER,5
13026,BWN,HWH,ER,6
19607,BWN,HWH,ER,2
19608,BWN,HWH,ER,3
22911,BWN,HWH,ER,3
22912,BWN,HWH,ER,2
11447,HWH,HWH,ER,14
11448,HWH,HWH,ER,9
12321,HWH,HWH,ER,15
12322,HWH,HWH,ER,14
13025,HWH,HWH,ER,8
13026,HWH,HWH,ER,14
22911,HWH,HWH,ER,14
22912,HWH,HWH,ER,8
03417,AHA,MLDT,ER,2
12335,AHA,MLDT,ER,2
12336,AHA,MLDT,ER,1
15647,AHA,MLDT,ER,1
15648,AHA,MLDT,ER,2
22311,AHA,MLDT,ER,2
22312,AHA,MLDT,ER,1
22947,AHA,MLDT,ER,1
22948,AHA,MLDT,ER,2
03417,BGP,MLDT,ER,1
12335,BGP,MLDT,ER,1
12336,BGP,MLDT,ER,4
15647,BGP,MLDT,ER,1
15648,BGP,MLDT,ER,4
22311,BGP,MLDT,ER,4
22312,BGP,MLDT,ER,4
22947,BGP,MLDT,ER,1
22948,BGP,MLDT,ER,1
22311,BHLE,MLDT,ER,1
22312,BHLE,MLDT,ER,1
03417,BHW,MLDT,ER,1
15647,BHW,MLDT,ER,2
15648,BHW,MLDT,ER,1
12335,BUP,MLDT,ER,1
12336,BUP,MLDT,ER,3
15647,BUP,MLDT,ER,2
15648,BUP,MLDT,ER,1
22311,BUP,MLDT,ER,1
22312,BUP,MLDT,ER,2
22947,BUP,MLDT,ER,2
22948,BUP,MLDT,ER,1
03417,CLG,MLDT,ER,1
15647,CLG,MLDT,ER,1
15648,CLG,MLDT,ER,2
22311,GODA,MLDT,ER,1
22312,GODA,MLDT,ER,1
22311,HSDA,MLDT,ER,1
22312,HSDA,MLDT,ER,1
03417,JMP,MLDT,ER,3
12335,JMP,MLDT,ER,1A
12336,JMP,MLDT,ER,1A
15647,JMP,MLDT,ER,1
15648,JMP,MLDT,ER,2
22311,JMP,MLDT,ER,2
22312,JMP,MLDT,ER,1
22947,JMP,MLDT,ER,1
22948,JMP,MLDT,ER,2
12335,KJH,MLDT,ER,3
12336,KJH,MLDT,ER,2
22311,KJH,MLDT,ER,1
22312,KJH,MLDT,ER,2
22947,KJH,MLDT,ER,2
22948,KJH,MLDT,ER,1
22311,MDLE,MLDT,ER,1
22312,MDLE,MLDT,ER,1
15647,MLDT,MLDT,ER,4
15648,MLDT,MLDT,ER,3
15647,NFK,MLDT,ER,3
15648,NFK,MLDT,ER,2
22311,PYHT,MLDT,ER,1
22312,PYHT,MLDT,ER,1
03417,SBG,MLDT,ER,1
